track,note,velocity,time
1,56,34,480
1,54,28,0
1,54,0,240
1,56,0,0
1,54,28,240
1,56,34,0
1,56,0,240
1,54,0,0
1,61,33,720
1,65,39,0
1,65,0,240
1,61,0,0
1,61,35,240
1,65,41,0
1,65,0,240
1,61,0,0
1,68,40,720
1,63,34,0
1,66,34,0
1,66,0,240
1,63,0,0
1,68,0,0
1,66,34,240
1,68,40,0
1,63,34,0
1,63,0,240
1,68,0,0
1,66,0,0
1,65,30,720
1,68,36,0
1,61,30,0
1,61,0,240
1,68,0,0
1,65,0,0
1,68,35,240
1,65,29,0
1,61,29,0
1,61,0,240
1,65,0,0
1,68,0,0
1,54,28,720
1,56,34,0
1,56,0,240
1,54,0,0
1,54,28,240
1,56,34,0
1,56,0,240
1,54,0,0
1,65,39,720
1,61,33,0
1,61,0,240
1,65,0,0
1,65,41,240
1,61,35,0
1,61,0,240
1,65,0,0
1,64,34,720
1,67,40,0
1,67,0,240
1,64,0,0
1,64,34,240
1,67,40,0
1,67,0,240
1,64,0,0
1,65,30,720
1,69,36,0
1,69,0,240
1,65,0,0
1,69,35,240
1,65,29,0
1,65,0,240
1,69,0,0
1,62,55,240
1,62,0,240
1,69,62,240
1,64,41,0
1,69,0,720
1,67,55,0
1,67,0,240
1,64,0,0
1,69,63,0
1,65,41,0
1,69,0,360
1,70,62,0
1,70,0,120
1,72,60,0
1,72,0,480
1,65,0,0
1,74,60,0
1,65,41,0
1,74,0,240
1,77,56,0
1,77,0,240
1,65,0,0
1,70,43,0
1,77,59,0
1,77,0,360
1,76,56,0
1,76,0,60
1,77,56,0
1,77,0,60
1,70,0,0
1,70,42,0
1,76,65,0
1,76,0,240
1,74,60,0
1,74,0,240
1,70,0,0
1,76,65,0
1,70,43,0
1,76,0,240
1,72,59,0
1,72,0,240
1,70,0,0
1,74,60,0
1,65,41,0
1,74,0,360
1,72,49,0
1,72,0,60
1,74,44,0
1,74,0,60
1,65,0,0
1,72,58,0
1,65,41,0
1,72,0,240
1,69,52,0
1,69,0,240
1,65,0,0
1,65,56,0
1,69,50,240
1,69,0,240
1,65,0,0
1,62,55,0
1,62,0,240
1,69,62,240
1,64,41,0
1,69,0,720
1,67,58,0
1,67,0,240
1,64,0,0
1,65,41,0
1,69,63,0
1,69,0,360
1,70,61,0
1,70,0,120
1,72,62,0
1,72,0,480
1,65,0,0
1,74,64,0
1,65,44,0
1,65,0,300
1,74,0,0
1,64,55,60
1,70,60,60
1,74,69,60
1,74,0,360
1,70,0,0
1,64,0,0
1,72,53,0
1,72,0,60
1,74,55,0
1,74,0,60
1,72,59,0
1,72,0,240
1,70,51,0
1,70,0,240
1,69,55,0
1,69,0,240
1,67,48,0
1,67,0,240
1,72,62,0
1,69,44,0
1,64,44,0
1,64,0,360
1,69,0,0
1,72,0,0
1,67,52,0
1,67,0,60
1,69,47,0
1,69,0,60
1,67,59,0
1,67,0,240
1,65,55,0
1,65,0,240
1,64,57,0
1,64,0,300
1,58,46,60
1,62,50,60
1,69,57,60
1,69,0,360
1,62,0,0
1,58,0,0
1,67,41,0
1,67,0,60
1,69,40,0
1,69,0,60
1,67,47,0
1,67,0,240
1,65,40,0
1,65,0,240
1,64,46,0
1,64,0,240
1,62,40,0
1,62,0,240
1,58,38,0
1,60,38,0
1,60,0,1440
1,58,0,0
1,56,34,480
1,54,28,0
1,54,0,240
1,56,0,0
1,54,28,240
1,56,34,0
1,56,0,240
1,54,0,0
1,65,39,720
1,61,33,0
1,61,0,240
1,65,0,0
1,61,35,240
1,65,41,0
1,65,0,240
1,61,0,0
1,63,34,720
1,68,40,0
1,66,34,0
1,66,0,240
1,68,0,0
1,63,0,0
1,66,34,240
1,68,40,0
1,63,34,0
1,63,0,240
1,68,0,0
1,66,0,0
1,68,36,720
1,65,30,0
1,61,30,0
1,61,0,240
1,65,0,0
1,68,0,0
1,65,29,240
1,61,29,0
1,68,35,0
1,68,0,240
1,61,0,0
1,65,0,0
1,56,34,720
1,54,28,0
1,54,0,240
1,56,0,0
1,54,28,240
1,56,34,0
1,56,0,240
1,54,0,0
1,65,39,720
1,61,33,0
1,61,0,240
1,65,0,0
1,65,41,240
1,61,35,0
1,61,0,240
1,65,0,0
1,64,34,720
1,67,40,0
1,67,0,240
1,64,0,0
1,64,34,240
1,67,40,0
1,67,0,240
1,64,0,0
1,65,30,720
1,68,36,0
1,68,0,240
1,65,0,0
1,68,35,240
1,65,29,0
1,65,0,240
1,68,0,0
1,70,60,240
1,70,0,240
1,72,46,240
1,77,70,0
1,77,0,720
1,75,60,0
1,75,0,240
1,72,0,0
1,77,70,0
1,73,46,0
1,77,0,360
1,78,68,0
1,78,0,120
1,80,65,0
1,80,0,480
1,73,0,0
1,73,40,0
1,80,40,0
1,82,66,0
1,82,0,240
1,85,62,0
1,85,0,240
1,80,0,0
1,73,0,0
1,78,49,0
1,73,49,0
1,85,66,0
1,85,0,360
1,84,59,0
1,84,0,60
1,85,57,0
1,85,0,60
1,73,0,0
1,78,0,0
1,84,67,0
1,72,41,0
1,78,41,0
1,84,0,240
1,82,64,0
1,82,0,240
1,78,0,0
1,72,0,0
1,72,43,0
1,84,67,0
1,78,43,0
1,84,0,240
1,80,63,0
1,80,0,240
1,78,0,0
1,72,0,0
1,82,66,0
1,73,46,0
1,82,0,360
1,80,55,0
1,80,0,60
1,82,50,0
1,82,0,60
1,73,0,0
1,80,66,0
1,73,44,0
1,80,0,240
1,77,57,0
