track,note,velocity,time
1,60,50,0
1,60,0,480
1,58,46,0
1,58,0,480
1,63,50,0
1,63,0,720
1,61,48,0
1,61,0,240
1,60,47,0
1,60,0,240
1,63,49,0
1,63,0,240
1,68,51,0
1,68,0,240
1,70,56,0
1,70,0,240
1,63,50,0
1,63,0,720
1,64,46,0
1,64,0,240
1,65,50,0
1,65,0,480
1,58,50,0
1,58,0,360
1,60,46,0
1,60,0,60
1,61,46,0
1,61,0,60
1,63,50,0
1,63,0,480
1,57,48,0
1,57,0,480
1,61,50,0
1,61,0,480
1,60,48,0
1,60,0,120
1,58,48,0
1,58,0,120
1,56,48,0
1,56,0,120
1,55,48,0
1,55,0,120
1,55,40,0
1,58,50,0
1,58,0,480
1,55,0,0
1,56,50,0
1,56,0,240
1,60,36,0
1,60,0,60
1,63,35,20
1,63,0,60
1,68,35,20
1,68,0,60
1,72,50,20
1,72,0,480
1,70,46,0
1,70,0,480
1,75,50,0
1,75,0,720
1,73,48,0
1,73,0,240
1,72,47,0
1,72,0,240
1,75,49,0
1,75,0,240
1,80,51,0
1,80,0,240
1,82,56,0
1,82,0,240
1,75,50,0
1,75,0,720
1,76,46,0
1,76,0,240
1,77,50,0
1,77,0,480
1,70,50,0
1,70,0,360
1,72,46,0
1,72,0,60
1,73,46,0
1,73,0,60
1,75,50,0
1,75,0,480
1,69,48,0
1,69,0,480
1,73,50,0
1,73,0,480
1,72,48,0
1,72,0,120
1,70,48,0
1,70,0,120
1,68,48,0
1,68,0,120
1,67,48,0
1,67,0,120
1,70,50,0
1,70,0,480
1,68,50,0
1,68,0,240
1,60,45,180
1,60,0,60
1,72,50,0
1,72,0,600
1,80,50,0
1,80,0,120
1,79,51,0
1,79,0,120
1,77,48,0
1,77,0,120
1,84,54,0
1,84,0,600
1,80,50,0
1,80,0,120
1,79,50,0
1,79,0,120
1,77,48,0
1,77,0,120
1,72,52,0
1,72,0,600
1,80,46,0
1,80,0,120
1,79,49,0
1,79,0,120
1,77,51,0
1,77,0,120
1,75,57,0
1,75,0,240
1,74,53,0
1,74,0,360
1,75,55,0
1,75,0,30
1,74,55,0
1,74,0,30
1,72,54,0
1,72,0,30
1,74,54,0
1,74,0,30
1,77,63,0
1,77,0,180
1,75,55,0
1,75,0,60
1,75,62,0
