track,note,velocity,time
1,52,74,0
1,55,74,0
1,60,74,0
1,64,88,0
1,64,0,480
1,52,0,0
1,55,0,0
1,60,0,0
1,52,70,0
1,55,70,0
1,60,70,0
1,64,83,0
1,64,0,120
1,52,0,0
1,55,0,0
1,60,0,0
1,52,70,120
1,55,70,0
1,60,70,0
1,64,83,0
1,64,0,120
1,52,0,0
1,55,0,0
1,60,0,0
1,52,74,120
1,55,74,0
1,60,74,0
1,64,88,0
1,64,0,480
1,52,0,0
1,55,0,0
1,60,0,0
1,52,69,0
1,55,69,0
1,60,69,0
1,64,82,0
1,64,0,120
1,52,0,0
1,55,0,0
1,60,0,0
1,52,69,120
1,55,69,0
1,60,69,0
1,64,82,0
1,64,0,120
1,52,0,0
1,55,0,0
1,60,0,0
1,52,74,120
1,55,74,0
1,60,74,0
1,64,88,0
1,64,0,240
1,52,0,0
1,55,0,0
1,60,0,0
1,48,79,0
1,48,0,120
1,52,81,0
1,52,0,120
1,55,83,0
1,55,0,120
1,60,85,0
1,60,0,120
1,64,89,0
1,64,0,120
1,67,91,0
1,67,0,120
1,59,88,0
1,71,88,0
1,71,0,480
1,59,0,0
1,60,70,0
1,72,84,0
1,72,0,120
1,60,0,0
1,60,70,120
1,72,84,0
1,72,0,120
1,60,0,0
1,65,76,120
1,67,76,0
1,71,91,0
1,73,91,0
1,73,0,240
1,65,0,0
1,67,0,0
1,71,0,0
1,67,71,240
1,65,71,0
1,71,85,0
1,74,85,0
1,74,0,240
1,67,0,0
1,65,0,0
1,71,0,0
1,53,64,1200
1,55,64,0
1,59,64,0
1,62,76,0
1,62,0,480
1,53,0,0
1,55,0,0
1,59,0,0
1,53,60,0
1,55,60,0
1,59,60,0
1,62,72,0
1,62,0,120
1,53,0,0
1,55,0,0
1,59,0,0
1,53,60,120
1,55,60,0
1,59,60,0
1,62,72,0
1,62,0,120
1,53,0,0
1,55,0,0
1,59,0,0
1,53,64,120
1,55,64,0
1,59,64,0
1,62,76,0
1,62,0,480
1,53,0,0
1,55,0,0
1,59,0,0
1,53,59,0
1,55,59,0
1,59,59,0
1,62,71,0
1,62,0,120
1,53,0,0
1,55,0,0
1,59,0,0
1,53,59,120
1,55,59,0
1,59,59,0
1,62,71,0
1,62,0,120
1,53,0,0
1,55,0,0
1,59,0,0
1,53,64,120
1,55,64,0
1,59,64,0
1,62,76,0
1,62,0,240
1,53,0,0
1,55,0,0
1,59,0,0
1,55,68,0
1,55,0,120
1,59,70,0
1,59,0,120
1,62,72,0
1,62,0,120
1,65,74,0
1,65,0,120
1,67,76,0
1,67,0,120
1,71,78,0
1,71,0,120
1,61,88,0
1,73,88,0
1,73,0,480
1,61,0,0
1,62,70,0
1,74,83,0
1,74,0,120
1,62,0,0
1,62,70,120
1,74,83,0
1,74,0,120
