track,note,velocity,time
1,79,58,1200
1,79,0,480
1,79,57,0
1,79,0,480
1,79,64,0
1,79,0,480
1,78,55,0
1,78,0,480
1,77,56,0
1,77,0,480
1,78,62,0
1,78,0,480
1,83,64,0
1,83,0,480
1,79,63,0
1,79,0,480
1,78,57,0
1,78,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,77,57,0
1,77,0,480
1,78,57,0
1,78,0,480
1,79,64,0
1,79,0,480
1,79,63,0
1,79,0,480
1,80,70,0
1,80,0,480
1,80,70,0
1,80,0,480
1,81,72,0
1,81,0,480
1,76,63,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,76,57,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,55,0
1,76,0,120
1,79,58,2760
1,79,0,480
1,79,57,0
1,79,0,480
1,79,64,0
1,79,0,480
1,78,55,0
1,78,0,480
1,77,56,0
1,77,0,480
1,78,62,0
1,78,0,480
1,83,64,0
1,83,0,480
1,79,63,0
1,79,0,480
1,78,57,0
1,78,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,77,57,0
1,77,0,480
1,78,57,0
1,78,0,480
1,79,64,0
1,79,0,480
1,79,63,0
1,79,0,480
1,80,70,0
1,80,0,480
1,80,70,0
1,80,0,480
1,81,70,0
1,81,0,480
1,76,63,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,76,57,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,55,0
1,76,0,120
1,62,45,1800
1,62,0,480
1,67,45,0
1,67,0,480
1,69,58,0
1,69,0,480
1,71,57,0
1,71,0,480
1,71,64,0
1,71,0,480
1,69,55,0
1,69,0,480
1,68,56,0
1,68,0,480
1,69,62,0
1,69,0,480
1,62,51,0
1,62,0,480
1,67,54,0
1,67,0,480
1,69,63,0
1,69,0,480
1,71,66,0
1,71,0,480
1,74,69,0
1,74,0,480
1,73,64,0
1,73,0,480
1,72,68,0
1,72,0,480
1,69,64,0
1,69,0,480
1,71,58,0
1,71,0,480
1,71,66,0
1,71,0,480
1,76,72,0
1,76,0,480
1,71,65,0
1,71,0,480
1,72,63,0
1,72,0,480
1,72,69,0
1,72,0,480
1,79,76,0
1,79,0,480
1,74,72,0
1,74,0,480
1,76,71,0
1,76,0,480
1,76,69,0
1,76,0,480
1,76,73,0
1,76,0,480
1,76,66,0
1,76,0,480
1,75,71,0
1,75,0,480
1,71,72,0
1,71,0,480
1,71,78,0
1,71,0,480
1,71,83,0
1,59,66,150
1,64,66,30
1,67,66,30
1,71,0,30
1,71,83,0
1,71,0,240
1,67,0,0
1,64,0,0
1,59,0,0
1,79,58,960
1,79,0,480
1,79,57,0
1,79,0,480
1,79,64,0
1,79,0,480
1,78,55,0
1,78,0,480
1,77,56,0
1,77,0,480
1,78,62,0
1,78,0,480
1,84,69,0
1,84,0,480
1,83,66,0
1,83,0,480
1,79,57,0
1,79,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,77,57,0
1,77,0,480
1,78,57,0
1,78,0,480
1,79,64,0
1,79,0,480
1,79,63,0
1,79,0,480
1,80,70,0
1,80,0,480
1,80,70,0
1,80,0,480
1,81,73,0
1,81,0,480
1,76,63,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,76,57,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,55,0
1,76,0,120
1,62,45,1800
1,62,0,480
1,67,45,0
1,67,0,480
1,69,58,0
1,69,0,480
1,71,57,0
1,71,0,480
1,71,64,0
1,71,0,480
1,69,55,0
1,69,0,480
1,68,56,0
1,68,0,480
1,69,62,0
1,69,0,480
1,62,51,0
1,62,0,480
1,67,54,0
1,67,0,480
1,69,63,0
1,69,0,480
1,71,61,0
1,71,0,480
1,74,71,0
1,74,0,480
1,73,64,0
1,73,0,480
1,72,68,0
1,72,0,480
1,69,64,0
1,69,0,480
1,71,58,0
1,71,0,480
1,71,66,0
1,71,0,480
1,76,72,0
1,76,0,480
1,71,65,0
1,71,0,480
1,72,63,0
1,72,0,480
1,72,69,0
1,72,0,480
1,79,73,0
1,79,0,480
1,74,66,0
1,74,0,480
1,76,71,0
1,76,0,480
1,76,69,0
1,76,0,480
1,76,73,0
1,76,0,480
1,76,66,0
1,76,0,480
1,75,71,0
1,75,0,480
1,71,72,0
1,71,0,480
1,71,78,0
1,71,0,480
1,71,83,0
1,59,66,150
1,64,66,30
1,67,66,30
1,71,0,30
1,71,83,0
1,71,0,240
1,67,0,0
1,64,0,0
1,59,0,0
1,79,58,960
1,79,0,480
1,79,57,0
1,79,0,480
1,79,64,0
1,79,0,480
1,78,55,0
1,78,0,480
1,77,56,0
1,77,0,480
1,78,62,0
1,78,0,480
1,84,69,0
1,84,0,480
1,83,66,0
1,83,0,480
1,79,57,0
1,79,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,77,57,0
1,77,0,480
1,78,57,0
1,78,0,480
1,79,64,0
1,79,0,480
1,79,63,0
1,79,0,480
1,80,70,0
1,80,0,480
1,80,70,0
1,80,0,480
1,81,69,0
1,81,0,480
1,76,63,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,57,0
1,76,0,480
1,79,64,0
1,79,0,480
1,78,63,0
1,78,0,480
1,76,57,0
1,76,0,480
1,75,57,0
1,75,0,480
1,76,55,0
1,76,0,480
1,76,61,0
1,76,0,480
1,76,64,0
1,76,0,480
1,76,58,0
1,76,0,480
1,76,54,0
1,76,0,480
1,76,56,0
1,76,0,480
1,76,61,0
1,76,0,480
1,76,57,0
1,76,0,480
1,76,63,0
1,76,0,480
1,71,66,0
1,71,0,480
1,67,70,0
1,67,0,480
1,64,64,0
1,64,0,480
1,59,63,0
1,59,0,480
1,59,65,0
1,59,0,480
1,55,68,0
1,55,0,480
1,52,63,0
1,52,0,240
1,67,70,2880
1,71,70,0
1,76,70,0
1,79,88,0
1,79,0,240
1,67,0,0
1,71,0,0
1,76,0,0
1,52,92,720
1,52,0,960
2,64,28,0
2,64,0,28
2,67,21,0
2,67,0,120
2,71,36,0
2,71,0,120
2,67,22,0
2,67,0,120
2,64,29,0
2,64,0,120
2,67,22,0
2,67,0,120
2,71,39,0
2,71,0,120
2,67,23,0
2,67,0,120
2,64,32,0
2,64,0,120
2,67,26,0
2,67,0,120
2,71,24,120
2,71,0,120
2,64,37,0
2,64,0,120
2,67,29,0
2,67,0,120
2,71,28,120
2,71,0,120
2,63,36,0
2,63,0,57
2,69,29,0
2,69,0,120
2,71,29,120
2,71,0,120
2,63,37,0
2,63,0,120
2,69,30,0
2,69,0,120
2,71,28,120
2,71,0,120
2,63,37,0
2,63,0,120
2,69,30,0
2,69,0,120
2,71,28,120
2,71,0,120
2,63,37,0
2,63,0,120
2,69,30,0
2,69,0,120
2,71,28,120
2,71,0,120
2,64,36,0
2,64,0,57
2,67,29,0
2,67,0,120
2,71,41,120
2,71,0,120
2,64,47,0
2,64,0,120
2,67,40,0
2,67,0,120
2,71,39,120
2,71,0,120
2,64,46,0
2,64,0,120
2,67,38,0
2,67,0,120
2,71,28,120
2,71,0,120
2,64,37,0
2,64,0,120
2,67,30,0
2,67,0,120
2,71,28,120
2,71,0,120
2,63,36,0
2,63,0,57
2,69,29,0
2,69,0,120
2,71,36,120
2,71,0,120
2,63,41,0
2,63,0,120
2,69,34,0
2,69,0,120
2,71,34,120
2,71,0,120
2,63,40,0
2,63,0,120
2,69,35,0
2,69,0,120
2,71,28,120
2,71,0,120
2,63,37,0
2,63,0,120
2,69,30,0
2,69,0,120
2,71,28,120
2,71,0,120
