track,note,velocity,time
1,68,56,0
1,68,0,360
1,68,50,0
1,68,0,120
1,68,50,0
1,68,0,1440
1,68,56,0
1,68,0,360
1,68,53,0
1,68,0,120
1,68,53,0
1,68,0,960
1,69,56,0
1,69,0,960
1,68,56,0
1,68,0,960
1,66,53,0
1,66,0,480
1,71,50,0
1,71,0,480
1,64,47,0
1,64,0,310
1,67,46,3050
1,67,0,360
1,67,45,0
1,67,0,120
1,67,45,0
1,67,0,1440
1,67,50,0
1,67,0,360
1,67,50,0
1,67,0,120
1,67,57,0
1,67,0,1440
1,66,56,0
1,66,0,480
1,66,65,0
1,66,0,960
1,67,56,0
1,67,0,480
1,64,47,0
1,64,0,480
1,66,53,0
1,66,0,960
1,66,47,0
1,66,0,960
1,71,56,1440
1,71,0,480
1,72,63,0
1,72,0,1440
1,70,56,0
1,70,0,480
1,71,56,0
1,71,0,1440
1,71,56,0
1,71,0,480
1,72,63,0
1,72,0,1440
1,70,56,0
1,70,0,480
1,71,56,0
1,71,0,960
1,71,47,0
1,71,0,960
1,71,47,0
1,71,0,960
1,69,52,0
1,69,0,960
1,67,56,0
1,67,0,960
1,66,52,0
1,66,0,960
1,61,47,0
1,61,0,960
1,61,47,0
1,61,0,480
1,61,41,0
1,61,0,480
1,73,56,1440
1,73,0,360
1,73,56,0
1,73,0,120
1,73,61,0
1,73,0,1440
1,73,56,0
1,73,0,360
1,73,56,0
1,73,0,120
1,73,65,0
1,73,0,960
1,72,61,0
1,72,0,480
1,73,63,0
1,73,0,480
1,75,65,0
1,75,0,1440
1,75,72,0
1,75,0,480
1,76,86,0
1,76,0,960
1,75,65,0
1,75,0,480
1,73,56,0
1,73,0,480
1,68,56,28320
1,68,0,360
1,68,56,0
1,68,0,120
1,68,56,0
1,68,0,1440
1,68,56,0
1,68,0,360
1,68,56,0
1,68,0,120
1,68,56,0
1,68,0,960
1,69,56,0
1,69,0,960
1,68,56,0
1,68,0,960
1,66,56,0
1,66,0,480
1,71,56,0
1,71,0,480
1,64,56,0
1,64,0,310
1,71,61,1130
1,71,0,360
1,71,56,0
1,71,0,120
1,71,61,0
1,71,0,1440
1,71,63,0
1,71,0,360
1,71,56,0
1,71,0,120
1,71,63,0
1,71,0,960
1,72,65,0
1,72,0,480
1,73,72,0
1,73,0,480
1,75,75,0
1,75,0,960
1,76,56,0
1,76,0,960
1,74,56,0
1,74,0,960
1,72,56,0
1,72,0,960
1,73,56,0
1,73,0,1440
1,73,56,0
1,73,0,480
1,74,71,0
1,74,0,1440
1,72,56,0
1,72,0,480
1,73,56,0
1,73,0,1440
1,73,56,0
1,73,0,480
1,74,68,0
1,74,0,1440
1,72,56,0
1,72,0,480
1,73,61,0
1,73,0,960
1,73,56,0
1,73,0,960
1,71,56,0
1,71,0,1440
1,71,56,0
1,71,0,480
1,69,56,0
1,69,0,480
1,69,56,0
1,69,0,480
1,68,56,0
1,68,0,480
1,68,56,0
1,68,0,480
1,66,56,0
1,66,0,960
1,68,67,0
1,68,0,480
1,69,77,0
1,69,0,480
1,68,56,0
1,68,0,960
1,68,47,0
1,68,0,960
1,44,53,0
1,61,41,0
1,61,0,480
1,44,0,960
1,44,53,0
1,44,0,360
1,44,53,0
1,44,0,120
1,44,53,0
1,44,0,1440
1,44,53,0
1,44,0,360
1,44,53,0
1,44,0,120
1,44,53,0
1,44,0,1440
1,44,53,0
1,44,0,360
1,44,60,0
1,44,0,120
1,44,63,0
1,44,0,1440
1,44,62,0
1,44,0,360
1,44,60,0
1,44,0,120
1,44,53,0
1,44,0,1440
1,44,53,0
1,44,0,360
1,44,56,0
1,44,0,120
1,44,63,0
1,44,0,1440
1,44,61,0
1,44,0,360
1,44,53,0
1,44,0,120
1,44,53,0
1,44,0,960
1,49,53,0
1,49,0,960
1,44,50,0
1,44,0,955
2,56,33,0
2,56,0,160
2,61,26,0
2,61,0,160
2,64,26,0
2,64,0,160
2,56,33,0
2,56,0,160
2,61,26,0
2,61,0,160
2,64,26,0
2,64,0,160
2,56,32,0
2,56,0,160
2,61,26,0
2,61,0,160
2,64,26,0
2,64,0,160
2,56,35,0
2,56,0,160
2,61,26,0
2,61,0,160
2,64,26,0
2,64,0,160
2,56,33,0
2,56,0,160
2,61,26,0
2,61,0,160
2,64,23,0
2,64,0,160
2,56,30,0
2,56,0,160
2,61,26,0
2,61,0,160
