track,note,velocity,time
1,71,39,1440
1,71,0,480
1,64,42,0
1,66,36,360
1,64,0,115
1,66,0,5
1,67,43,0
1,67,0,360
1,69,37,0
1,66,29,0
1,66,0,120
1,69,0,0
1,67,36,0
1,71,45,0
1,71,0,360
1,76,37,0
1,76,0,120
1,67,0,0
1,72,36,0
1,79,45,0
1,79,0,360
1,78,37,0
1,78,0,120
1,72,0,0
1,66,40,0
1,74,50,0
1,74,0,360
1,72,43,0
1,72,0,120
1,66,0,0
1,76,54,0
1,69,43,0
1,76,0,360
1,74,46,0
1,74,0,120
1,69,0,0
1,71,40,0
1,63,32,0
1,71,0,720
1,72,36,0
1,72,0,240
1,63,0,0
1,69,43,0
1,65,34,0
1,69,0,360
1,71,36,0
1,71,0,120
1,65,0,0
1,64,36,0
1,67,45,0
1,67,0,360
1,69,39,0
1,69,0,120
1,64,0,0
1,62,36,0
1,66,45,0
1,66,0,360
1,67,36,0
1,67,0,120
1,62,0,0
1,64,43,0
1,60,34,0
1,64,0,360
1,66,35,0
1,66,0,120
1,60,0,0
1,63,41,0
1,59,32,0
1,59,0,480
1,63,0,0
1,64,36,0
1,59,28,0
1,55,28,0
1,55,0,720
1,59,0,0
1,64,0,0
1,63,31,240
1,71,39,0
1,60,38,450
1,71,0,30
1,63,0,0
1,64,42,0
1,64,0,360
1,66,36,0
1,66,0,120
1,60,0,0
1,64,36,0
1,67,43,0
1,67,0,360
1,64,0,0
1,69,37,0
1,66,29,0
1,66,0,120
1,69,0,0
1,67,36,0
1,71,45,0
1,71,0,360
1,76,37,0
1,76,0,120
1,67,0,0
1,69,36,0
1,79,45,0
1,79,0,360
1,78,37,0
1,78,0,120
1,69,0,0
1,66,40,0
1,74,50,0
1,74,0,360
1,72,43,0
1,72,0,120
1,66,0,0
1,76,54,0
1,67,43,0
1,76,0,360
1,74,46,0
1,74,0,120
1,67,0,0
1,71,40,0
1,66,32,0
1,66,0,480
1,65,32,0
1,71,0,240
1,72,27,0
1,72,0,240
1,65,0,0
1,69,32,0
1,60,25,0
1,60,0,240
1,62,18,0
1,69,0,120
1,71,27,0
1,71,0,120
1,62,0,0
1,64,27,0
1,67,33,0
1,67,0,360
1,69,29,0
1,69,0,120
