track,note,velocity,time
1,72,60,0
1,72,0,480
1,76,55,0
1,76,0,80
1,74,49,0
1,74,0,80
1,72,49,0
1,72,0,80
1,79,60,0
1,79,0,480
1,77,52,0
1,77,0,240
1,76,60,0
1,76,0,480
1,76,60,0
1,76,0,120
1,67,40,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,35,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,39,0
1,67,0,120
1,76,61,0
1,76,0,120
1,67,38,0
1,67,0,120
1,77,63,0
1,77,0,120
1,67,37,0
1,67,0,120
1,76,60,0
1,76,0,120
1,67,38,0
1,67,0,120
1,74,58,0
1,74,0,120
1,67,38,0
1,67,0,120
1,76,60,0
1,76,0,480
1,67,55,0
1,67,0,80
1,69,55,0
1,69,0,80
1,71,55,0
1,71,0,80
1,72,60,0
1,72,0,480
1,76,55,0
1,76,0,80
1,74,49,0
1,74,0,80
1,72,49,0
1,72,0,80
1,79,60,0
1,79,0,480
1,77,52,0
1,77,0,240
1,76,60,0
1,76,0,480
1,76,60,0
1,76,0,120
1,67,40,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,35,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,39,0
1,67,0,120
1,76,61,0
1,76,0,120
1,67,38,0
1,67,0,120
1,74,63,0
1,74,0,120
1,67,37,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,38,0
1,67,0,120
1,72,58,0
1,72,0,120
1,67,38,0
1,67,0,120
1,71,63,0
1,71,0,120
1,74,51,0
1,74,0,120
1,71,58,0
1,71,0,120
1,67,50,0
1,67,0,120
1,69,57,0
1,69,0,120
1,66,53,0
1,66,0,120
1,67,63,0
1,67,0,480
1,84,63,1920
1,84,0,80
1,83,57,0
1,83,0,80
1,81,57,0
1,81,0,80
1,79,63,0
1,79,0,80
1,78,57,0
1,78,0,80
1,76,56,0
1,76,0,80
1,74,63,0
1,74,0,120
1,81,55,0
1,81,0,120
1,84,59,0
1,84,0,120
1,81,52,0
1,81,0,120
1,83,61,0
1,83,0,120
1,79,56,0
1,79,0,120
1,81,63,0
1,81,0,240
1,79,58,0
1,79,0,240
1,78,53,0
1,78,0,48
1,79,48,0
1,79,0,48
1,78,53,0
1,78,0,48
1,79,48,0
1,79,0,48
1,78,48,0
1,78,0,48
1,71,63,0
1,74,63,0
1,79,63,0
1,79,0,480
1,74,0,0
1,71,0,0
1,84,63,1920
1,84,0,80
1,83,57,0
1,83,0,80
1,81,57,0
1,81,0,80
1,79,63,0
1,79,0,80
1,78,57,0
1,78,0,80
1,76,56,0
1,76,0,80
1,74,63,0
1,74,0,120
1,81,55,0
1,81,0,120
1,84,59,0
1,84,0,120
1,81,52,0
1,81,0,120
1,83,61,0
1,83,0,120
1,79,56,0
1,79,0,120
1,81,63,0
1,81,0,240
1,79,58,0
1,79,0,240
1,78,53,0
1,78,0,48
1,79,48,0
1,79,0,48
1,78,53,0
1,78,0,48
1,79,48,0
1,79,0,48
1,78,48,0
1,78,0,48
1,71,63,0
1,74,63,0
1,79,63,0
1,79,0,480
1,74,0,0
1,71,0,0
1,72,60,240
1,72,0,480
1,76,55,0
1,76,0,80
1,74,49,0
1,74,0,80
1,72,49,0
1,72,0,80
1,79,60,0
1,79,0,480
1,77,52,0
1,77,0,240
1,76,60,0
1,76,0,480
1,76,60,0
1,76,0,120
1,67,40,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,35,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,39,0
1,67,0,120
1,76,61,0
1,76,0,120
1,67,38,0
1,67,0,120
1,77,63,0
1,77,0,120
1,67,37,0
1,67,0,120
1,76,60,0
1,76,0,120
1,67,38,0
1,67,0,120
1,74,58,0
1,74,0,120
1,67,38,0
1,67,0,120
1,76,60,0
1,76,0,480
1,67,55,0
1,67,0,80
1,69,55,0
1,69,0,80
1,71,55,0
1,71,0,80
1,72,60,0
1,72,0,480
1,76,55,0
1,76,0,80
1,74,49,0
1,74,0,80
1,72,49,0
1,72,0,80
1,79,60,0
1,79,0,480
1,77,52,0
1,77,0,240
1,76,60,0
1,76,0,480
1,76,60,0
1,76,0,120
1,67,40,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,35,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,39,0
1,67,0,120
1,76,61,0
1,76,0,120
1,67,38,0
1,67,0,120
1,74,63,0
1,74,0,120
1,67,37,0
1,67,0,120
1,74,60,0
1,74,0,120
1,67,38,0
1,67,0,120
1,72,58,0
1,72,0,120
