track,note,velocity,time
1,74,50,0
1,74,0,480
1,74,45,0
1,74,0,216
1,74,45,24
1,74,0,216
1,70,50,24
1,70,0,480
1,70,45,0
1,70,0,480
1,69,50,0
1,69,0,480
1,69,47,0
1,69,0,240
1,69,47,0
1,69,0,180
1,69,40,0
1,69,0,60
1,75,50,0
1,75,0,960
1,74,50,0
1,74,0,480
1,74,45,0
1,74,0,216
1,74,45,24
1,74,0,216
1,74,50,24
1,74,0,240
1,67,50,0
1,67,0,120
1,67,45,120
1,67,0,480
1,72,50,0
1,72,0,240
1,71,44,0
1,71,0,120
1,72,44,0
1,72,0,120
1,71,44,0
1,71,0,120
1,72,47,0
1,72,0,120
1,74,49,0
1,74,0,120
1,72,44,0
1,72,0,120
1,65,50,0
1,60,32,246
1,62,31,234
1,60,0,6
1,62,0,234
1,63,29,0
1,63,0,240
1,65,0,0
1,86,50,0
1,74,42,0
1,74,0,480
1,86,0,0
1,86,45,0
1,74,38,0
1,74,0,216
1,86,0,0
1,86,45,24
1,74,38,0
1,74,0,216
1,86,0,0
1,82,50,24
1,70,42,0
1,70,0,480
1,82,0,0
1,82,45,0
1,70,38,0
1,70,0,480
1,82,0,0
1,69,42,0
1,81,50,0
1,81,0,480
1,69,0,0
1,81,47,0
1,69,39,0
1,69,0,240
1,81,0,0
1,81,47,0
1,69,39,0
1,69,0,180
1,81,0,0
1,81,40,0
1,81,0,60
1,75,42,0
1,87,50,0
1,87,0,960
1,75,0,0
1,74,42,0
1,86,50,0
1,86,0,480
1,74,0,0
1,86,48,0
1,74,40,0
1,74,0,216
1,86,0,0
1,86,52,24
1,74,44,0
1,74,0,216
1,86,0,0
1,91,57,24
1,79,48,0
1,79,0,480
1,91,0,0
1,79,38,0
1,91,45,0
1,79,0,240
1,82,43,0
1,82,0,240
1,91,0,0
1,84,39,0
1,82,47,0
1,82,0,240
1,81,38,0
1,81,0,120
1,79,38,0
1,79,0,120
1,81,43,0
1,81,0,240
1,84,0,0
1,75,37,0
1,81,37,0
1,89,44,0
1,89,0,240
1,81,0,0
1,75,0,0
1,82,44,0
1,74,37,0
1,74,0,960
1,82,0,0
1,74,50,0
1,74,0,480
1,74,45,0
1,74,0,216
1,74,45,24
1,74,0,216
1,70,50,24
1,70,0,480
1,70,45,0
1,70,0,480
1,69,50,0
1,69,0,480
1,69,47,0
1,69,0,240
1,69,47,0
1,69,0,180
1,69,40,0
1,69,0,60
1,75,50,0
1,75,0,960
1,74,50,0
1,74,0,480
1,74,45,0
1,74,0,216
1,74,45,24
1,74,0,216
1,74,50,24
1,74,0,240
1,67,50,0
1,67,0,120
1,67,45,120
1,67,0,480
1,72,50,0
1,72,0,240
1,71,44,0
1,71,0,120
1,72,44,0
1,72,0,120
1,71,44,0
1,71,0,120
1,72,47,0
1,72,0,120
1,74,49,0
1,74,0,120
1,72,44,0
1,72,0,120
1,65,50,0
1,60,32,246
1,62,31,234
1,60,0,6
1,62,0,234
1,63,29,0
1,63,0,240
1,65,0,0
1,74,42,0
1,86,50,0
1,86,0,480
1,74,0,0
1,86,45,0
1,74,38,0
1,74,0,216
1,86,0,0
1,86,45,24
1,74,38,0
1,74,0,216
1,86,0,0
1,82,50,24
1,70,42,0
1,70,0,480
1,82,0,0
1,70,38,0
1,82,45,0
1,82,0,480
1,70,0,0
1,69,42,0
1,81,50,0
1,81,0,480
1,69,0,0
1,81,47,0
1,69,39,0
1,69,0,240
1,81,0,0
1,69,39,0
1,81,47,0
1,81,0,180
1,69,0,0
1,81,40,0
1,81,0,60
1,75,42,0
1,87,50,0
1,87,0,960
1,75,0,0
1,74,42,0
1,86,50,0
1,86,0,480
1,74,0,0
1,74,40,0
1,86,48,0
1,86,0,216
1,74,0,0
1,86,52,24
1,74,44,0
1,74,0,216
1,86,0,0
1,79,48,24
1,91,57,0
1,91,0,480
1,79,0,0
1,79,38,0
1,91,45,0
1,79,0,240
1,82,44,0
1,82,0,240
1,91,0,0
1,84,39,0
1,82,47,0
1,82,0,240
1,81,38,0
1,81,0,120
1,79,38,0
1,79,0,120
1,81,43,0
1,81,0,240
1,84,0,0
1,89,44,0
1,75,37,0
1,81,37,0
1,81,0,240
1,75,0,0
1,89,0,0
1,82,44,0
1,74,37,0
1,74,0,960
1,82,0,0
1,69,50,0
1,74,60,0
1,66,50,0
1,66,0,480
1,74,0,0
1,69,0,0
1,74,54,0
1,69,45,0
1,66,45,0
1,66,0,216
1,69,0,0
1,74,0,0
1,69,45,24
1,66,45,0
1,74,54,0
1,74,0,216
1,66,0,0
1,69,0,0
1,62,50,24
1,67,50,0
1,70,60,0
1,70,0,480
1,67,0,0
1,62,0,0
1,62,45,0
1,67,45,0
1,70,54,0
1,70,0,480
1,67,0,0
1,62,0,0
1,67,50,0
1,62,50,0
1,70,60,0
1,70,0,360
1,72,60,0
1,72,0,60
1,70,60,0
1,70,0,60
1,62,0,0
1,67,0,0
1,62,46,0
1,69,56,0
1,69,0,240
1,62,0,0
1,67,56,0
1,62,46,0
1,62,0,240
1,67,0,0
1,64,50,0
1,67,50,0
1,72,60,0
1,72,0,720
1,70,60,0
1,70,0,240
1,67,0,0
1,64,0,0
1,65,50,0
1,69,60,0
1,60,50,0
1,60,0,480
1,69,0,0
1,65,0,0
1,65,43,0
1,60,43,0
1,69,51,0
1,69,0,216
1,60,0,0
1,65,0,0
1,60,42,24
1,65,42,0
1,69,50,0
1,69,0,216
1,65,0,0
1,60,0,0
1,67,55,24
1,62,46,0
1,65,46,0
1,65,0,480
1,62,0,0
1,67,0,0
1,65,39,0
1,62,39,0
1,67,47,0
1,67,0,480
1,62,0,0
1,65,0,0
1,67,50,0
1,60,42,0
1,64,42,0
1,67,0,240
1,69,44,0
1,69,0,120
1,70,44,0
1,70,0,120
1,64,0,0
1,65,37,0
1,69,44,0
1,69,0,240
1,65,0,0
1,67,49,0
1,64,41,0
1,64,0,240
1,67,0,0
1,60,0,0
1,65,50,0
1,60,32,240
1,60,0,240
1,62,31,0
1,62,0,240
1,63,29,0
1,63,0,240
1,65,0,0
1,74,42,0
1,86,50,0
1,86,0,480
1,74,0,0
1,74,38,0
1,86,45,0
1,86,0,216
1,74,0,0
1,74,38,24
1,86,45,0
1,86,0,216
1,74,0,0
1,82,50,24
1,70,42,0
1,70,0,480
1,82,0,0
1,82,45,0
1,70,38,0
1,70,0,480
1,82,0,0
1,82,50,0
1,82,0,360
1,84,41,0
1,84,0,60
1,82,40,0
1,82,0,60
1,81,47,0
1,81,0,120
